method,seed,num_atoms,formula,elements,num_elements,min_distance,nearest_neighbor_p05,nearest_neighbor_median,nearest_neighbor_mean,pairs_lt_1A,pairs_lt_1p5A,pairs_lt_2A,mean_neighbors_lt_3A,relaxed_min_distance,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_length_min,cell_length_max,cell_length_aspect_ratio,cell_volume,cell_volume_per_atom,cell_determinant,cell_condition_number,relaxation_volume_change_fraction,initial_atomic_force_mean,initial_max_force,e_hull,stable,nus,novel,unique,rmsd,atomic_force_mean,relaxation_steps,severe
TCL,83222,8,Eu7Sr,Eu;Sr,2,3.856739263264049,3.856739263264049,3.8580153657875345,3.8606554806506668,0,0,0,0.0,3.994009434724508,7.742625054988493,7.784452475509208,7.758183002471924,60.22550893242835,60.03097278339103,60.26007070094082,7.742625054988493,7.784452475509208,1.0054022273096856,331.9308262964919,41.491353287061486,331.9308262964919,1.999412094865919,0.0974875091051448,0.010982080705248014,0.015228323655064598,0.04772126543863919,True,True,True,True,0.0008360133437604659,0.010982080705248014,14,False
TCL,83223,16,Fe5Mn11,Fe;Mn,2,2.3691228111761284,2.3691228111761284,2.379506910187953,2.380263014879038,0,0,0,13.0,2.411733607055534,6.209242440919283,5.57612058867891,6.225048065185547,116.69311187305328,113.7454827197723,90.26760244809407,5.57612058867891,6.225048065185547,1.1163761554626603,171.66359064379904,10.72897441523744,171.66359064379904,2.0393759196767816,0.0474702643706186,0.1187927740117713,0.2124959164472318,0.12440178497710086,False,False,True,True,0.013926665623457901,0.1187927740117713,43,False
TCL,83224,16,Eu11PrPt4,Eu;Pr;Pt,3,2.9571622543899387,2.9571622543899387,2.994716519728426,3.0024752669322132,0,0,0,0.5,2.9611734905600073,6.797835054482237,7.8336134058144475,10.003467559814453,89.89608117453442,89.18410911537669,89.9750108412707,6.797835054482237,10.003467559814453,1.4715666796325904,532.6458414927704,33.29036509329815,532.6458414927704,1.4719761499208264,-0.005271999619661557,0.05167101126748104,0.07024136719315763,0.015249509486608304,True,True,True,True,0.032149238022998135,0.05167101126748104,25,False
TCL,83225,4,Eu2InPr,Eu;In;Pr,3,3.4652991673306976,3.4652991673306976,3.4659488606329623,3.4659488606329623,0,0,0,0.0,3.5130752905281324,5.6639974391974395,5.668241533114751,5.666441917419434,60.00235163590185,59.96057629504125,60.00120541929363,5.6639974391974395,5.668241533114751,1.0007493107055345,128.60236179945363,32.15059044986341,128.60236179945363,2.0017596146318515,0.04061039142503519,0.0034653870000206184,0.004893504741031728,0.09582986131022153,True,True,True,True,0.001489964344326133,0.0034653870000206184,5,False
TCL,83226,10,Gd4Hg4In2,Gd;Hg;In,3,2.981211495336805,2.981211495336805,3.056504556813958,3.0481288801412054,0,0,0,0.4,3.046441550968855,4.053191660741304,8.079592276824442,8.086185455322266,90.03467254652773,90.02776039287788,90.00276873111436,4.053191660741304,8.086185455322266,1.99501679963571,264.8074214424834,26.480742144248342,264.8074214424834,1.9952164756417632,0.015177542699982819,0.06226773394751748,0.11209551234699541,0.014886787554687864,True,True,True,True,0.006982380100011691,0.06226773394751748,27,False
TCL,83227,11,Ca2Eu6F2O,Ca;Eu;F;O,4,2.522519561983704,2.522519561983704,2.615488056682229,2.6889706543003906,0,0,0,2.727272727272727,2.527500483419699,5.244562467733989,7.648679203789185,7.618193626403809,90.18083176245655,90.01997397891996,90.05040930210183,5.244562467733989,7.648679203789185,1.4584017734264763,305.59437621281495,27.781306928437722,305.59437621281495,1.4591995441345802,0.044706846669514314,0.015576135890119995,0.03502344876918177,0.2564945241210914,False,False,True,True,0.024892742166297065,0.015576135890119995,33,False
TCL,83228,3,Eu2Y,Eu;Y,2,3.753085419078581,3.753085419078581,3.753085419078581,3.754023515844899,0,0,0,0.0,3.713549094031077,3.771753828771826,3.781925523094865,9.47724723815918,90.20278398205342,89.92606570145725,120.25129996612974,3.771753828771826,9.47724723815918,2.5126897640732824,116.77800067068534,38.92600022356178,116.77800067068534,3.5622651765292432,-0.020341990571131473,0.03812475707313529,0.05715145256687795,0.07983899354275259,True,False,False,True,0.0032224572245999417,0.03812475707313529,7,False
TCL,83229,8,Eu4Pt4,Eu;Pt,2,2.7380552197684085,2.7380552197684085,2.8914864278198715,2.891768917419962,0,0,0,0.5,2.8334342473942593,4.340881383238185,5.80383058715942,7.615538120269775,90.31240168499075,90.30746348281968,90.3186581348877,4.340881383238185,7.615538120269775,1.75437600061506,191.85527532360445,23.981909415450556,191.85527532360445,1.7545240611258324,0.03791338207592658,0.15407136977802174,0.27490566669099914,0.021689311962891367,True,False,True,False,0.025338400030047753,0.15407136977802174,37,False
TCL,83230,5,Co3Y2,Co;Y,2,2.4492103266733323,2.4492103266733323,2.451665536899292,2.6595914972746195,0,0,0,2.8,2.3976598802151616,4.187656963363147,5.041823333246608,5.490139961242676,117.1623989789728,112.20764445369056,90.11520078967739,4.187656963363147,5.490139961242676,1.3110290573642145,93.31318635045919,18.66263727009184,93.31318635045919,2.072346003913758,-0.0502776709708401,0.0343181006094651,0.06379002128006386,0.019992498414062254,True,False,False,True,0.008625493590105981,0.0343181006094651,27,False
TCL,83231,10,C2Mn8,C;Mn,2,2.090257507589866,2.090257507589866,2.0998446192879765,2.0995089032391485,0,0,0,8.0,1.9713113618419251,4.515051344872452,4.896819730566893,4.8916015625,89.61296984813659,105.90832531771082,105.98376516585171,4.515051344872452,4.896819730566893,1.0845546055922484,99.71073842060007,9.971073842060006,99.71073842060007,1.518230480386841,0.012259542329136537,0.141175629508031,0.31697536326340725,0.26740541585281896,False,False,True,True,0.06476052718789355,0.141175629508031,68,False
TCL,83232,4,H2Eu2,Eu;H,2,2.604878189761453,2.604878189761453,2.611046537994832,2.614470230788233,0,0,0,2.0,2.611733440537806,3.7328726330531383,3.737868651406414,6.142436981201172,89.34117615164246,89.93989001057582,118.33058028774109,3.7328726330531383,6.142436981201172,1.6454986775632998,75.4328720893952,18.8582180223488,75.4328720893952,2.268835511426294,-0.029501789717591487,0.0172199459150065,0.020692278536297057,0.11776061758544909,False,False,True,True,0.0017840464093255353,0.0172199459150065,11,False
TCL,83233,10,HAs2Fe7,As;Fe;H,3,1.4949571904790548,1.4949571904790548,2.230783104376701,2.070877237354063,0,1,2,4.0,1.7033982183652403,3.819488692875123,3.81662844119897,9.708989143371582,90.15678949006245,89.86770856919651,119.98193200573624,3.81662844119897,9.708989143371582,2.543865428074409,122.59335108247389,12.259335108247388,122.59335108247389,3.595245899565326,-0.028667300509858155,0.2555640130617694,0.5442853124361461,0.12365244985156121,False,False,True,True,1.1956703858209143,0.2555640130617694,232,True
TCL,83234,10,Eu5P5,Eu;P,2,2.343062349968423,2.343062349968423,2.9089357571576624,2.687679668376475,0,0,0,1.8,2.345825235890108,5.879174485588464,7.036643372386206,6.559451103210449,88.05548185659353,98.73849159517704,106.91361849646299,5.879174485588464,7.036643372386206,1.1968760902801965,256.5954703742916,25.65954703742916,256.5954703742916,1.468355987755366,-0.03212105690865051,0.16970939825407605,0.2776546955524957,0.04001146521484422,True,True,True,True,0.09100547723618546,0.16970939825407605,48,False
TCL,83235,8,Mn7Ni,Mn;Ni,2,2.448073544139304,2.448073544139304,2.4639501392583596,2.4732560009609905,0,0,0,6.0,2.468204006934652,3.507680654977525,5.0442336453666,5.049191951751709,90.3598851833932,89.99908042899607,89.95935604992984,3.507680654977525,5.049191951751709,1.4394673998006986,89.3363998425196,11.16704998031495,89.3363998425196,1.44332785555193,-0.035797815601235905,0.08566008737461733,0.14945760547254494,0.08442408450408578,True,True,True,True,0.020813568462791077,0.08566008737461733,34,False
TCL,83236,4,CaEu3,Ca;Eu,2,3.859842229294423,3.859842229294423,3.8608221514868966,3.8608221514868966,0,0,0,0.0,3.941263280156341,5.471704090508225,5.473985657766432,6.913167476654053,113.09243478945027,113.36681060174148,89.885506839955,5.471704090508225,6.913167476654053,1.263439572444412,171.9349737146482,42.98374342866205,171.9349737146482,1.9652481383329214,0.020796863449627383,0.005364577475356767,0.006869902635096075,0.04148331903808611,True,False,False,True,0.002898639018724968,0.005364577475356767,10,False
TCL,83237,9,As3Eu5I,As;Eu;I,3,2.9545313612015454,2.9545313612015454,2.9850228474280955,3.048400887806438,0,0,0,0.6666666666666666,2.9285531703636396,4.467460994315341,4.475518119498756,18.122438430786133,89.8396091739763,89.72139909243806,119.7052966396166,4.467460994315341,18.122438430786133,4.056540942124886,314.71718455546255,34.96857606171806,314.71718455546255,5.706436113171305,-0.027223681322655815,0.16234858035402422,0.3075510005650658,0.1164331483101897,False,False,True,True,0.03659139709784276,0.16234858035402422,28,False
TCL,83238,13,Fe2Mn11,Fe;Mn,2,2.1895791330936194,2.1895791330936194,2.2520607484641713,2.269318206842013,0,0,0,10.461538461538462,2.1684879226221665,4.571527205249428,6.175513606211635,6.255246162414551,121.68889144406842,110.1800262610072,81.46086058461334,4.571527205249428,6.255246162414551,1.3683055752641544,140.92423024017677,10.840325403090521,140.92423024017677,2.051068495029697,0.019384265833444523,0.496947942365808,0.8269718961338389,0.10760415418004854,False,False,True,True,0.2996669728441588,0.496947942365808,117,False
TCL,83239,8,Fe3Ge2Mn3,Fe;Ge;Mn,3,2.5571018244096306,2.5571018244096306,2.5579671611459642,2.5583795885317353,0,0,0,6.0,2.563792014963035,3.612090297325552,5.178654302945849,5.1806864738464355,90.9866505608778,89.95951314401702,89.99220925899385,3.612090297325552,5.1806864738464355,1.4342627252929687,96.8943203827992,12.1117900478499,96.8943203827992,1.446278965862677,0.018366975311446803,0.053422746461949416,0.10475802655145666,0.06964285481933619,True,True,True,True,0.003141058803243339,0.053422746461949416,22,False
TCL,83240,6,AuEu5,Au;Eu,2,3.074905665829349,3.074905665829349,3.2564006600165567,3.313963205135433,0,0,0,0.0,3.110698291781704,3.933793937175402,6.9278540082339255,9.376097679138184,111.0860799613793,89.94134483543203,106.7143082516669,3.933793937175402,9.376097679138184,2.3834745360023972,226.83644494330144,37.806074157216905,226.83644494330144,2.731697943341917,0.014974021588045528,0.04950372481035229,0.09125254689104847,0.05251180278591683,True,True,True,True,0.007247800217374967,0.04950372481035229,21,False
TCL,83241,10,C2Fe8,C;Fe,2,1.8479912757122763,1.8479912757122763,1.8733120195453026,1.9409027459820904,0,0,12,8.2,1.8800073814714928,4.591909652118495,5.251327978027461,5.225997447967529,119.73646712875855,89.92382539650256,106.64540523259501,4.591909652118495,5.251327978027461,1.1436043772343691,103.32658171308285,10.332658171308285,103.32658171308285,1.9388738055627182,0.022140750937589902,0.2785213310227038,0.7378683292017988,0.1453950860312503,False,False,True,True,0.04589891673208623,0.2785213310227038,38,False
TCL,83242,6,Cl4Eu2,Cl;Eu,2,2.8171564781473646,2.8171564781473646,2.826884620892733,2.8410036958085634,0,0,0,1.0,2.844210626126457,4.034248365220797,5.849030404265527,7.566247463226318,112.51891009192799,105.21359216663008,89.88554866460602,4.034248365220797,7.566247463226318,1.8755036324622052,158.1690650596613,26.361510843276886,158.1690650596613,2.1851851551590493,0.042033808025424085,0.22334475895586847,0.3357714378236185,0.13755715659016943,False,False,True,True,0.04054233895497039,0.22334475895586847,41,False
TCL,83243,20,Mn15Ni5,Mn;Ni,2,2.428572636018836,2.428572636018836,2.4719309990619696,2.47044070510604,0,0,0,12.0,2.42824323411874,5.589474513143712,6.615152954011258,6.613382816314697,115.54301827752931,90.0654766998556,90.15949426052694,5.589474513143712,6.615152954011258,1.1835017654084747,220.6296903517891,11.031484517589455,220.6296903517891,1.5862769327896775,-0.02524514551100277,0.08763950773609885,0.14360669186813022,0.11864546849194113,False,False,False,True,0.02014757886441083,0.08763950773609885,32,False
TCL,83244,6,C2Ca2Eu2,C;Ca;Eu,3,2.519556661369794,2.519556661369794,2.541164692432348,2.5370664042602096,0,0,0,1.3333333333333333,2.527245272552876,3.650678351057718,3.653763991597123,13.8325834274292,82.90018461623983,82.77078023683465,60.70612964478396,3.650678351057718,13.8325834274292,3.7890446917684377,159.22429125156577,26.537381875260962,159.22429125156577,5.306200034113766,0.08172128659127992,0.4463128534056624,0.8377604675252981,0.2827434355208345,False,False,True,True,0.11312486729477213,0.4463128534056624,20,False
TCL,83245,14,C4Mn10,C;Mn,2,1.9585062074209767,1.9585062074209767,1.9691638033468002,1.9753180631425857,0,0,13,10.428571428571429,1.9686463726854253,4.979081339224131,4.545280158257434,6.132872104644775,111.49730451991869,97.37151118850228,90.01172990424003,4.545280158257434,6.132872104644775,1.3492836285356702,127.90454188785938,9.13603870627567,127.90454188785938,1.6651431556379415,-0.003983661728178962,0.24330632538146388,0.3962893971652961,0.037993074647708625,True,False,False,True,0.041495025834410185,0.24330632538146388,49,False
TCL,83246,9,HFe2Mn6,Fe;H;Mn,3,1.7910032446737292,1.7910032446737292,1.7992851720836587,1.9429243806705259,0,0,6,7.555555555555555,1.8301373313564178,4.353058041312031,4.737458625782812,4.7349748611450195,115.41420013901127,89.92715852696463,90.0492003610532,4.353058041312031,4.737458625782812,1.0883058716016847,88.19724948076795,9.799694386751995,88.19724948076795,1.5822803463660502,0.06963577391282716,0.09989165004699592,0.13899472008631733,0.09518341696554522,True,True,True,True,0.010969391962292978,0.09989165004699592,35,False
TCL,83247,10,Cd2Cu4Eu4,Cd;Cu;Eu,3,2.4821678119408404,2.4821678119408404,3.0508318438496307,2.8287266019163075,0,0,0,0.4,2.4787970363897935,4.21346387583,7.61723314024589,7.6146650314331055,89.81450821921287,89.81473362737884,89.74902036976232,4.21346387583,7.61723314024589,1.8078316000147006,244.38730004915564,24.438730004915563,244.38730004915564,1.8105163200701886,-0.017733880724224476,0.014987425575642607,0.028917659092206963,0.03477907285742532,True,False,False,True,0.00167259558445752,0.014987425575642607,10,False
TCL,83248,10,IrMn5Pt4,Ir;Mn;Pt,3,2.5885189404251627,2.5885189404251627,2.664824762099349,2.6575610166343897,0,0,0,2.0,2.653735872123699,2.7867585975323648,2.779392613333276,18.35928726196289,90.36190694780296,90.24138823029529,90.4384665301334,2.779392613333276,18.35928726196289,6.605503365695761,142.19349907290882,14.219349907290882,142.19349907290882,6.623828680364439,0.056525994837397016,0.17250124519628396,0.4259725652242168,0.04772512164257847,True,True,True,True,0.015789322695006484,0.17250124519628396,62,False
TCL,83249,18,C6Mn12,C;Mn,2,1.8648018874224908,1.8648018874224908,1.9172676803480515,1.9196877855846448,0,0,15,6.888888888888889,1.894902822595128,2.570243120807534,6.667722406072155,9.307551383972168,89.62885001904297,90.00125242916165,90.15631138519936,2.570243120807534,9.307551383972168,3.6212727537805325,159.50578198384733,8.861432332435962,159.50578198384733,3.621368670160994,0.028322767586590976,0.7609435520979971,1.7145364770010005,0.1535657616625148,False,False,True,True,0.2440334851539078,0.7609435520979971,184,True
TCL,83250,9,Eu3Ge4Zn2,Eu;Ge;Zn,3,2.7245388991603563,2.7245388991603563,2.77871251372906,2.8183462652159004,0,0,0,2.6666666666666665,2.597999341630862,4.431426285472118,7.141444120898227,7.149620056152344,118.97703315287052,89.98125363429149,89.8738011086294,4.431426285472118,7.149620056152344,1.6133902711168833,197.93684353689036,21.99298261521004,197.93684353689036,1.964631556912284,0.05348029572610312,0.17376898766598953,0.4979005700190535,0.10280331039495305,False,False,True,True,0.2399393168123498,0.17376898766598953,125,False
TCL,83251,15,Fe4Mn11,Fe;Mn,2,2.3580943773248624,2.3580943773248624,2.375289418352332,2.3862533395397056,0,0,0,8.4,2.3556274827275625,3.923151696506956,5.796568457483371,7.708256721496582,90.00849925984511,89.94402226832975,90.05258130203381,3.923151696506956,7.708256721496582,1.9648123034242488,175.29189902434115,11.686126601622743,175.29189902434115,1.9648154511262412,-0.007326876295081418,0.11209801083543743,0.2280248900778926,0.22455588385578373,False,False,True,True,0.012728670391103324,0.11209801083543743,39,False
TCL,83252,12,Fe10Ge2,Fe;Ge,2,2.4706767499168656,2.4706767499168656,2.484966261938792,2.4856435853648047,0,0,0,9.0,2.4580034429017554,4.115910528157636,5.694525755817986,7.127329349517822,113.56345694398082,106.90666029740373,90.01558935926302,4.115910528157636,7.127329349517822,1.731653130153963,145.2053630948098,12.100446924567484,145.2053630948098,2.1137199904085686,-0.021048715330807124,0.0583189863306768,0.11443252499168276,0.025010954033203525,True,False,False,False,0.006988735658257827,0.0583189863306768,30,False
TCL,83253,16,Eu6Fe4N6,Eu;Fe;N,3,1.8049870268985149,1.8049870268985149,1.8737697487362195,2.0943445356465586,0,0,10,5.375,1.822272934055942,5.0950214081684635,7.089931768459724,7.836703777313232,117.5014651131803,89.942738191884,90.07385050791987,5.0950214081684635,7.836703777313232,1.5381100783500607,251.09856841123135,15.69366052570196,251.09856841123135,1.7783416144274717,0.021911469830068465,0.3646721072025247,0.8035232829681965,0.19556008917236412,False,False,True,True,0.07324211302661914,0.3646721072025247,71,False
TCL,83254,20,Fe3Mn17,Fe;Mn,2,2.3394212546816338,2.3394212546816338,2.3889004066892934,2.3965371762834153,0,0,0,12.8,2.415612279528636,6.336842898153784,5.5659879054813,6.373713493347168,89.96126167130542,90.11919614729634,90.03205658251969,5.5659879054813,6.373713493347168,1.1451180997124395,224.80534320974883,11.240267160487441,224.80534320974883,1.1453269221132076,-0.01114133148023023,0.42037099098831626,0.8017569934006219,0.128215874582839,False,False,True,True,0.08040460176267995,0.42037099098831626,60,False
